"SessionID","Configuration Name","Observer","DeviceID","Edited","Session Start Time","Recorded Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Habitat Map","Grid Size","Image Size","Notes","Channel Type","Subject Type","Focal Name","Group Count","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Space Use Grid X","Space Use Grid Y","Space Use Grid XY","Space Use Coordinate X","Space Use Coordinate Y","Space Use Coordinate XY","Question: Scent used and location sprayed?_35"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:55:08","2022-07-21","14:55:08","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","14","Malayan Tigers","Resting/Vigilance","2","6","2, 6","100","305","100, 305","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:55:38","2022-07-21","14:55:38","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","15","Malayan Tigers","Resting/Vigilance","3","6","3, 6","102","303","102, 303","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:56:08","2022-07-21","14:56:08","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","16","Malayan Tigers","Resting/Vigilance","3","6","3, 6","104","301","104, 301","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:56:38","2022-07-21","14:56:38","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","17","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","302","101, 302","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:57:08","2022-07-21","14:57:08","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","18","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","304","99, 304","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:57:38","2022-07-21","14:57:38","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","19","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","302","101, 302","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:58:08","2022-07-21","14:58:08","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","20","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","303","100, 303","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:58:38","2022-07-21","14:58:38","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","21","Malayan Tigers","Resting/Vigilance","3","5","3, 5","102","300","102, 300","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:59:08","2022-07-21","14:59:08","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","22","Malayan Tigers","Sleeping","2","6","2, 6","97","301","97, 301","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 14:59:38","2022-07-21","14:59:38","2022","7","14","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","23","Malayan Tigers","Sleeping","2","6","2, 6","100","303","100, 303","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 15:00:08","2022-07-21","15:00:08","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","24","Malayan Tigers","Sleeping","2","6","2, 6","98","303","98, 303","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 15:00:38","2022-07-21","15:00:38","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","25","Malayan Tigers","Sleeping","3","6","3, 6","101","301","101, 301","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 15:01:08","2022-07-21","15:01:08","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","26","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","301","100, 301","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 15:01:38","2022-07-21","15:01:38","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","27","Malayan Tigers","Resting/Vigilance","3","5","3, 5","101","299","101, 299","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 15:02:08","2022-07-21","15:02:08","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","28","Malayan Tigers","Sleeping","2","6","2, 6","99","302","99, 302","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 15:02:38","2022-07-21","15:02:38","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","29","Malayan Tigers","Resting/Vigilance","2","6","2, 6","100","302","100, 302","Baseline"
"1545","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 14:48:08","2022-07-21 14:48:08","2022-07-21 15:03:08","2022-07-21 15:03:08","2022-07-21","15:03:08","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Resting/Vigilance","3","5","3, 5","103","297","103, 297","Baseline"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:14:17","2022-07-21","15:14:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","1","Malayan Tigers","Locomotion","5","2","5, 2","228","68","228, 68","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:14:47","2022-07-21","15:14:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","2","Malayan Tigers","Locomotion","6","2","6, 2","252","82","252, 82","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:15:17","2022-07-21","15:15:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","3","Malayan Tigers","Resting/Vigilance","2","5","2, 5","89","288","89, 288","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:15:47","2022-07-21","15:15:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","4","Malayan Tigers","Resting/Vigilance","3","6","3, 6","100","302","100, 302","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:16:17","2022-07-21","15:16:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","5","Malayan Tigers","Resting/Vigilance","2","5","2, 5","99","299","99, 299","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:16:47","2022-07-21","15:16:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","6","Malayan Tigers","Resting/Vigilance","2","5","2, 5","96","299","96, 299","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:17:17","2022-07-21","15:17:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","7","Malayan Tigers","Resting/Vigilance","2","5","2, 5","99","300","99, 300","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:17:47","2022-07-21","15:17:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","8","Malayan Tigers","Resting/Vigilance","2","5","2, 5","99","300","99, 300","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:18:17","2022-07-21","15:18:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","9","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","301","99, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:18:47","2022-07-21","15:18:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","10","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","301","99, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:19:17","2022-07-21","15:19:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","11","Malayan Tigers","Sleeping","3","6","3, 6","100","302","100, 302","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:19:47","2022-07-21","15:19:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","12","Malayan Tigers","Resting/Vigilance","3","5","3, 5","100","298","100, 298","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:20:17","2022-07-21","15:20:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","13","Malayan Tigers","Sleeping","2","6","2, 6","98","302","98, 302","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:20:47","2022-07-21","15:20:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","14","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","301","99, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:21:17","2022-07-21","15:21:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","15","Malayan Tigers","Resting/Vigilance","2","6","2, 6","97","303","97, 303","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:21:47","2022-07-21","15:21:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","16","Malayan Tigers","Resting/Vigilance","2","6","2, 6","96","303","96, 303","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:22:17","2022-07-21","15:22:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","17","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","300","99, 300","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:22:47","2022-07-21","15:22:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","18","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","302","99, 302","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:23:17","2022-07-21","15:23:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","19","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:23:47","2022-07-21","15:23:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","20","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:24:17","2022-07-21","15:24:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","21","Malayan Tigers","Resting/Vigilance","2","6","2, 6","98","301","98, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:24:47","2022-07-21","15:24:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","22","Malayan Tigers","Resting/Vigilance","2","6","2, 6","99","300","99, 300","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:25:17","2022-07-21","15:25:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","23","Malayan Tigers","Resting/Vigilance","2","5","2, 5","100","299","100, 299","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:25:47","2022-07-21","15:25:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","24","Malayan Tigers","Resting/Vigilance","2","5","2, 5","100","298","100, 298","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:26:17","2022-07-21","15:26:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","25","Malayan Tigers","Sleeping","2","6","2, 6","99","300","99, 300","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:26:47","2022-07-21","15:26:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","26","Malayan Tigers","Sleeping","2","6","2, 6","98","303","98, 303","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:27:17","2022-07-21","15:27:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","27","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:27:47","2022-07-21","15:27:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","28","Malayan Tigers","Resting/Vigilance","3","5","3, 5","102","298","102, 298","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:28:17","2022-07-21","15:28:17","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","29","Malayan Tigers","Resting/Vigilance","3","6","3, 6","101","301","101, 301","Vanilla; B and C"
"1553","Malayan Tiger Scent","Intern: Yan Hong","735c2997-5b90-4ffa-906a-768add2ac89d","No","2022-07-21 15:13:47","2022-07-21 15:13:47","2022-07-21 15:28:47","2022-07-21 15:28:47","2022-07-21","15:28:47","2022","7","15","Malayan TIger,Sali,Arhaa,Bongsu","15.00","Tiger Exhibit","12,10","600x600","","Interval","Individual","Bongsu","","30","Malayan Tigers","Resting/Vigilance","2","5","2, 5","99","298","99, 298","Vanilla; B and C"
